Event_ID,Unit_Code,MOJN_SpringCode,EventDate,Disturbance_Description,SiteCondition_Description
364,DEVA,DEVA_P_FER0624,2/4/2005,Flooding,Moderate disturbance
369,DEVA,DEVA_P_FRY0314,11/30/2004,Flooding,Moderate disturbance
382,DEVA,DEVA_P_GNO0066,11/16/2004,Flooding,Moderate disturbance
453,DEVA,DEVA_P_GRE0679,2/12/2005,Flooding,Moderate disturbance
454,DEVA,DEVA_P_GRE0680,2/10/2005,Flooding,Moderate disturbance
467,DEVA,DEVA_P_DOG0684,2/10/2005,Flooding,Moderate disturbance
469,DEVA,DEVA_P_HIG0736,2/1/2005,Flooding,Moderate disturbance
477,DEVA,DEVA_P_HOL0711,11/6/2004,Flooding,Moderate disturbance
485,DEVA,DEVA_P_HUN0745,2/16/2005,Flooding,Moderate disturbance
486,DEVA,DEVA_P_HUN0746,2/16/2005,Flooding,Moderate disturbance
495,DEVA,DEVA_P_IND0409,1/13/2005,Flooding,Moderate disturbance
507,DEVA,DEVA_P_JAC0180,3/30/2005,Flooding,Moderate disturbance
509,DEVA,DEVA_P_JAC0814,11/17/2005,Flooding,Moderate disturbance
511,DEVA,DEVA_P_JAC0813,11/17/2005,Flooding,Moderate disturbance
541,DEVA,DEVA_P_JAC0441,3/4/2005,Flooding,Moderate disturbance
623,DEVA,DEVA_P_LIG0498,5/23/2005,Flooding,Moderate disturbance
632,DEVA,DEVA_P_LON0495,5/22/2005,Flooding,Moderate disturbance
643,DEVA,DEVA_P_SNA0449,3/9/2005,Flooding,Moderate disturbance
653,DEVA,DEVA_P_LOW0113,2/9/2005,Flooding,Moderate disturbance
656,DEVA,DEVA_P_LOW0116,2/9/2005,Flooding,Moderate disturbance
659,DEVA,DEVA_P_MAC0148,3/10/2005,Flooding,Moderate disturbance
663,DEVA,DEVA_P_MAI0617,2/3/2005,Flooding,Moderate disturbance
675,DEVA,DEVA_P_MEN0186,3/31/2005,Flooding,Moderate disturbance
685,DEVA,DEVA_P_SNA0452,3/9/2005,Flooding,Moderate disturbance
688,DEVA,DEVA_P_MIL0174,3/29/2005,Flooding,Moderate disturbance
689,DEVA,DEVA_P_MIL0181,3/30/2005,Flooding,Moderate disturbance
731,DEVA,DEVA_P_OVE0622,2/4/2005,Flooding,Moderate disturbance
732,DEVA,DEVA_P_OWL0057,12/15/2004,Flooding,Moderate disturbance
740,DEVA,DEVA_P_PAN0732,1/25/2005,Flooding,Moderate disturbance
745,DEVA,DEVA_P_PHA0451,5/9/2005,Flooding,Moderate disturbance
746,DEVA,DEVA_P_PIN0712,4/5/2005,Flooding,Moderate disturbance
763,DEVA,DEVA_P_PUS0645,11/30/2005,Flooding,Moderate disturbance
781,DEVA,DEVA_P_ROA0454,3/9/2005,Flooding,Moderate disturbance
825,DEVA,DEVA_P_SCR0034,12/8/2004,Flooding,Moderate disturbance
836,DEVA,DEVA_P_SHA0415,1/18/2005,Flooding,Moderate disturbance
869,DEVA,DEVA_P_SOU0829,,Flooding,Moderate disturbance
874,DEVA,DEVA_P_SOU0621,2/3/2005,Flooding,Moderate disturbance
877,DEVA,DEVA_P_SPI0061,12/15/2004,Flooding,Moderate disturbance
878,DEVA,DEVA_P_SPI0058,12/15/2004,Flooding,Moderate disturbance
879,DEVA,DEVA_P_SPI0059,12/15/2004,Flooding,Moderate disturbance
915,DEVA,DEVA_P_TAR0735,2/1/2005,Flooding,Moderate disturbance
950,DEVA,DEVA_P_TRI0386,12/6/2004,Flooding,Moderate disturbance
954,DEVA,DEVA_P_TRI0099,2/6/2005,Flooding,Moderate disturbance
962,DEVA,DEVA_P_WES0425,2/8/2004,Flooding,Moderate disturbance
967,DEVA,DEVA_P_SNA0450,3/9/2005,Flooding,Moderate disturbance
968,DEVA,DEVA_P_UPP0230,1/17/2005,Flooding,Moderate disturbance
978,DEVA,DEVA_P_VIR0042,12/10/2004,Flooding,Moderate disturbance
987,DEVA,DEVA_P_WAU0762,10/22/2005,Flooding,Moderate disturbance
988,DEVA,DEVA_P_WAU0763,10/22/2005,Flooding,Moderate disturbance
1003,DEVA,DEVA_P_WHI0701,11/21/2005,Flooding,Moderate disturbance
1152,LAKE,LAKE_P_VAL0031,11/21/2006,Flooding,Moderate disturbance
1154,LAKE,LAKE_P_ARI0033,12/7/2006,Flooding,Moderate disturbance
1171,LAKE,LAKE_P_GNA0050,12/6/2006,Flooding,Moderate disturbance
1197,LAKE,LAKE_P_SUG0076,12/15/2006,Flooding,Moderate disturbance
1220,PARA,PARA_P_POC0010,6/20/2006,Flooding,Moderate disturbance
1222,PARA,PARA_P_GRE0012,1/6/2007,Flooding,Moderate disturbance
1223,PARA,PARA_P_LIM0013,6/19/2006,Flooding,Moderate disturbance
1231,PARA,PARA_P_GOR0021,6/13/2006,Flooding,Moderate disturbance
1236,PARA,PARA_P_CED0026,6/2/2006,Flooding,Moderate disturbance
1240,PARA,PARA_P_POC0030,6/19/2006,Flooding,Moderate disturbance
1270,PARA,PARA_P_CED0060,6/2/2006,Flooding,Moderate disturbance
1285,PARA,PARA_P_CED0075,6/2/2006,Flooding,Moderate disturbance
1289,PARA,PARA_P_GRA0079,7/20/2006,Flooding,Moderate disturbance
1291,PARA,PARA_P_LIM0081,6/19/2006,Flooding,Moderate disturbance
1316,PARA,PARA_P_LIM0106,6/19/2006,Flooding,Moderate disturbance
1343,PARA,PARA_P_CED0133,6/2/2006,Flooding,Moderate disturbance
1349,PARA,PARA_P_SNA0139,5/31/2006,Flooding,Moderate disturbance
1360,PARA,PARA_P_POC0150,6/19/2006,Flooding,Moderate disturbance
1395,PARA,PARA_P_BUC0185,6/1/2006,Flooding,Moderate disturbance
1400,PARA,PARA_P_CHI0190,5/31/2006,Flooding,Moderate disturbance
1402,PARA,PARA_P_NOR0192,6/1/2006,Flooding,Moderate disturbance
1414,PARA,PARA_P_MUD0204,6/24/2006,Flooding,Moderate disturbance
1431,PARA,PARA_P_JUM0221,6/24/2006,Flooding,Moderate disturbance
1977,JOTR,JOTR_P_COT0166,12/6/2005,Flooding,Moderate disturbance
2026,JOTR,JOTR_P_OAK0199,1/15/2006,Flooding,Moderate disturbance
2028,JOTR,JOTR_P_EAS0134,1/16/2006,Flooding,Moderate disturbance
2077,JOTR,JOTR_P_WES0155,2/14/2006,Flooding,Moderate disturbance
2080,JOTR,JOTR_P_SAM0018,2/15/2006,Flooding,Moderate disturbance
2087,JOTR,JOTR_P_SMI0062,2/16/2006,Flooding,Moderate disturbance
2094,JOTR,JOTR_P_CLO0250,2/17/2006,Flooding,Moderate disturbance
2097,JOTR,JOTR_P_CLO0058,2/17/2006,Flooding,Moderate disturbance
2102,JOTR,JOTR_P_LOS0118,3/5/2006,Flooding,Moderate disturbance
2108,JOTR,JOTR_P_PEA0019,3/6/2006,Flooding,Moderate disturbance
2115,JOTR,JOTR_P_HAY0287,3/9/2006,Flooding,Moderate disturbance
2139,JOTR,JOTR_P_BAR0094,12/12/2005,Flooding,Moderate disturbance
2172,JOTR,JOTR_P_SHA0273,1/12/2006,Flooding,Moderate disturbance
2173,JOTR,JOTR_P_JOH0046,1/12/2006,Flooding,Moderate disturbance
2176,JOTR,JOTR_P_WIL0281,1/15/2006,Flooding,Moderate disturbance
2177,JOTR,JOTR_P_MOS0253,1/15/2006,Flooding,Moderate disturbance
2178,JOTR,JOTR_P_MID0100,1/15/2006,Flooding,Moderate disturbance
2179,JOTR,JOTR_P_WIL0097,1/15/2006,Flooding,Moderate disturbance
2180,JOTR,JOTR_P_MUD0032,1/15/2006,Flooding,Moderate disturbance
2182,JOTR,JOTR_P_WIL0145,1/16/2006,Flooding,Moderate disturbance
2184,JOTR,JOTR_P_CAV0214,1/16/2006,Flooding,Moderate disturbance
2185,JOTR,JOTR_P_QUE0109,1/16/2006,Flooding,Moderate disturbance
2193,JOTR,JOTR_P_CON0215,2/1/2006,Flooding,Moderate disturbance
2222,JOTR,JOTR_P_WES0255,2/15/2006,Flooding,Moderate disturbance
2232,JOTR,JOTR_P_BAD0012,3/3/2006,Flooding,Moderate disturbance
2249,JOTR,JOTR_P_CHR0237,3/8/2006,Flooding,Moderate disturbance
2255,JOTR,JOTR_P_EAG0193,3/14/2006,Flooding,Moderate disturbance
2256,JOTR,JOTR_P_EAG0225,3/14/2006,Flooding,Moderate disturbance
2261,JOTR,JOTR_P_COX0070,4/11/2006,Flooding,Moderate disturbance
291,DEVA,DEVA_P_CUR0123,11/13/2004,Dredging,Moderate disturbance
294,DEVA,DEVA_P_DAY0710,11/5/2004,Dredging,Moderate disturbance
576,DEVA,DEVA_P_KEA0998,11/15/2004,Dredging,Moderate disturbance
707,DEVA,DEVA_P_NAV0054,12/2/2004,Dredging,Moderate disturbance
778,DEVA,DEVA_P_RIC1043,12/1/2004,Dredging,Moderate disturbance
869,DEVA,DEVA_P_SOU0829,,Dredging,Moderate disturbance
870,DEVA,DEVA_P_SOU0262,2/13/2005,Dredging,Moderate disturbance
984,DEVA,DEVA_P_WAR1053,12/3/2004,Dredging,Moderate disturbance
1024,DEVA,DEVA_P_WOO0122,11/13/2004,Dredging,Moderate disturbance
1144,LAKE,LAKE_P_COR0023,12/5/2006,Dredging,Moderate disturbance
1196,LAKE,LAKE_P_GOL0075,12/15/2006,Dredging,Moderate disturbance
1242,PARA,PARA_P_TASS0,5/16/2006,Dredging,Moderate disturbance
1406,PARA,PARA_P_GRA0196,7/20/2006,Dredging,Moderate disturbance
84,DEVA,DEVA_P_BLA0476,3/25/2005,Other,Moderate disturbance
207,DEVA,DEVA_P_FLI0739,2/3/2005,Other,Moderate disturbance
305,DEVA,DEVA_P_DRU0467,3/16/2005,Other,Moderate disturbance
645,DEVA,DEVA_P_LOW0812,11/18/2005,Other,Moderate disturbance
713,DEVA,DEVA_P_NEV0857,12/3/2005,Other,Moderate disturbance
714,DEVA,DEVA_P_NEVA0,12/3/2005,Other,Moderate disturbance
715,DEVA,DEVA_P_NEV0861,12/3/2005,Other,Moderate disturbance
716,DEVA,DEVA_P_NEV0860,12/3/2005,Other,Moderate disturbance
717,DEVA,DEVA_P_NEV0859,12/3/2005,Other,Moderate disturbance
754,DEVA,DEVA_P_POO0788,11/11/2005,Drying,Moderate disturbance
868,DEVA,DEVA_P_SOS0463,2/13/2005,Other,Moderate disturbance
890,DEVA,DEVA_P_STO0014,12/6/2004,Other,Moderate disturbance
983,DEVA,DEVA_P_WAR1054,12/3/2004,Other,Moderate disturbance
994,DEVA,DEVA_P_WAU0880,10/22/2005,Other,Moderate disturbance
1158,LAKE,LAKE_P_NEV0037,12/9/2006,Other,Moderate disturbance
1258,PARA,PARA_P_LIT0048,6/22/2006,Other,Moderate disturbance
1264,PARA,PARA_P_WHI0054,6/1/2006,Other,Moderate disturbance
1348,PARA,PARA_P_LIT0138,6/22/2006,Other,Moderate disturbance
59,DEVA,DEVA_P_BLA0156,3/15/2005,Overall,Moderate disturbance
16,DEVA,DEVA_P_ALK0458,3/15/2005,Overall,Moderate disturbance
23,DEVA,DEVA_P_ANV0292,12/5/2004,Overall,Moderate disturbance
24,DEVA,DEVA_P_APR0734,2/1/2005,Overall,Moderate disturbance
31,DEVA,DEVA_P_BAD0492,5/22/2005,Overall,Moderate disturbance
37,DEVA,DEVA_P_BAD0615,2/1/2005,Overall,Moderate disturbance
40,DEVA,DEVA_P_BEC0851,11/30/2005,Overall,Moderate disturbance
279,DEVA,DEVA_P_COW0161,3/17/2005,Overall,Moderate disturbance
280,DEVA,DEVA_P_COW0162,3/17/2005,Overall,Moderate disturbance
622,DEVA,DEVA_P_LIG0765,11/5/2005,Overall,Moderate disturbance
1138,LAKE,LAKE_P_BUR0017,11/14/2006,Overall,Moderate disturbance
1142,LAKE,LAKE_P_QUA0021,11/14/2006,Overall,Moderate disturbance
1334,PARA,PARA_P_GOR0124,6/13/2006,Overall,Moderate disturbance
2179,JOTR,JOTR_P_WIL0097,1/15/2006,Overall,Moderate disturbance
2180,JOTR,JOTR_P_MUD0032,1/15/2006,Overall,Moderate disturbance
2182,JOTR,JOTR_P_WIL0145,1/16/2006,Overall,Moderate disturbance
84,DEVA,DEVA_P_BLA0476,3/25/2005,Overall,Moderate disturbance
87,DEVA,DEVA_P_BLU0737,2/1/2005,Overall,Moderate disturbance
98,DEVA,DEVA_P_BRI0277,11/17/2004,Overall,Moderate disturbance
105,DEVA,DEVA_P_BUC0589,1/12/2005,Overall,Moderate disturbance
1205,LAKE,LAKE_P_SAL0084,1/14/2006,Overall,Moderate disturbance
1316,PARA,PARA_P_LIM0106,6/19/2006,Overall,Moderate disturbance
1317,PARA,PARA_P_POC0107,6/20/2006,Overall,Moderate disturbance
1320,PARA,PARA_P_MAP0110,6/22/2006,Overall,Moderate disturbance
1981,JOTR,JOTR_P_COT0136,12/6/2005,Overall,Moderate disturbance
109,DEVA,DEVA_P_BUC0591,1/21/2005,Overall,Moderate disturbance
113,DEVA,DEVA_P_BUC0593,1/21/2005,Overall,Moderate disturbance
115,DEVA,DEVA_P_BUC0594,1/21/2005,Overall,Moderate disturbance
118,DEVA,DEVA_P_BUC0569,1/19/2005,Overall,Moderate disturbance
120,DEVA,DEVA_P_BUC0570,1/19/2005,Overall,Moderate disturbance
130,DEVA,DEVA_P_BUC0575,1/19/2005,Overall,Moderate disturbance
132,DEVA,DEVA_P_BUC0576,1/19/2005,Overall,Moderate disturbance
134,DEVA,DEVA_P_BUC0577,1/21/2005,Overall,Moderate disturbance
149,DEVA,DEVA_P_BUR0315,11/30/2004,Overall,Moderate disturbance
150,DEVA,DEVA_P_BUR0655,10/22/2004,Overall,Moderate disturbance
152,DEVA,DEVA_P_BUR0656,10/22/2004,Overall,Moderate disturbance
172,DEVA,DEVA_P_COL0782,11/10/2005,Overall,Moderate disturbance
207,DEVA,DEVA_P_FLI0739,2/3/2005,Overall,Moderate disturbance
208,DEVA,DEVA_P_FLO0455,10/10/2005,Overall,Moderate disturbance
292,DEVA,DEVA_P_DAR0526,1/13/2005,Overall,Moderate disturbance
302,DEVA,DEVA_P_DOG0428,2/8/2005,Overall,Moderate disturbance
303,DEVA,DEVA_P_DOS0694,5/22/2005,Overall,Moderate disturbance
307,DEVA,DEVA_P_DRY0427,2/8/2005,Overall,Moderate disturbance
309,DEVA,DEVA_P_DUK0784,11/11/2005,Overall,Moderate disturbance
319,DEVA,DEVA_P_EAS0557,1/19/2005,Overall,Moderate disturbance
321,DEVA,DEVA_P_EAS0558,1/19/2005,Overall,Moderate disturbance
323,DEVA,DEVA_P_EAS0559,1/19/2005,Overall,Moderate disturbance
324,DEVA,DEVA_P_EAS0534,1/18/2005,Overall,Moderate disturbance
326,DEVA,DEVA_P_EAS0535,1/18/2005,Overall,Moderate disturbance
327,DEVA,DEVA_P_EAS0561,1/19/2005,Overall,Moderate disturbance
330,DEVA,DEVA_P_EAS0538,1/18/2005,Overall,Moderate disturbance
331,DEVA,DEVA_P_EAS0539,1/19/2005,Overall,Moderate disturbance
343,DEVA,DEVA_P_EAS0551,1/19/2005,Overall,Moderate disturbance
344,DEVA,DEVA_P_EAS0552,1/19/2005,Overall,Moderate disturbance
345,DEVA,DEVA_P_EAS0553,1/19/2005,Overall,Moderate disturbance
346,DEVA,DEVA_P_EAS0554,1/19/2005,Overall,Moderate disturbance
348,DEVA,DEVA_P_EAS0556,1/19/2005,Overall,Moderate disturbance
364,DEVA,DEVA_P_FER0624,2/4/2005,Overall,Moderate disturbance
369,DEVA,DEVA_P_FRY0314,11/30/2004,Overall,Moderate disturbance
370,DEVA,DEVA_P_FUN0652,11/15/2005,Overall,Moderate disturbance
382,DEVA,DEVA_P_GNO0066,11/16/2004,Overall,Moderate disturbance
453,DEVA,DEVA_P_GRE0679,2/12/2005,Overall,Moderate disturbance
454,DEVA,DEVA_P_GRE0680,2/10/2005,Overall,Moderate disturbance
469,DEVA,DEVA_P_HIG0736,2/1/2005,Overall,Moderate disturbance
471,DEVA,DEVA_P_HIG0854,11/29/2005,Overall,Moderate disturbance
474,DEVA,DEVA_P_HOH0419,2/4/2005,Overall,Moderate disturbance
475,DEVA,DEVA_P_HOH0420,2/4/2005,Overall,Moderate disturbance
485,DEVA,DEVA_P_HUN0745,2/16/2005,Overall,Moderate disturbance
486,DEVA,DEVA_P_HUN0746,2/16/2005,Overall,Moderate disturbance
488,DEVA,DEVA_P_HUN0510,11/11/2005,Overall,Moderate disturbance
495,DEVA,DEVA_P_IND0409,1/13/2005,Overall,Moderate disturbance
496,DEVA,DEVA_P_JAC0173,3/29/2005,Overall,Moderate disturbance
500,DEVA,DEVA_P_JAC0175,3/30/2005,Overall,Moderate disturbance
507,DEVA,DEVA_P_JAC0180,3/30/2005,Overall,Moderate disturbance
511,DEVA,DEVA_P_JAC0813,11/17/2005,Overall,Moderate disturbance
516,DEVA,DEVA_P_JAC0754,3/3/2005,Overall,Moderate disturbance
541,DEVA,DEVA_P_JAC0441,3/4/2005,Overall,Moderate disturbance
553,DEVA,DEVA_P_JOL0783,11/10/2005,Overall,Moderate disturbance
601,DEVA,DEVA_P_KOR0158,3/17/2005,Overall,Moderate disturbance
602,DEVA,DEVA_P_KRO0853,11/30/2005,Overall,Moderate disturbance
603,DEVA,DEVA_P_LAM0816,11/17/2005,Overall,Moderate disturbance
614,DEVA,DEVA_P_LCM0255,11/15/2004,Overall,Moderate disturbance
615,DEVA,DEVA_P_LCM0256,11/15/2004,Overall,Moderate disturbance
616,DEVA,DEVA_P_LCM0234,11/13/2004,Overall,Moderate disturbance
619,DEVA,DEVA_P_LEE0751,3/3/2005,Overall,Moderate disturbance
627,DEVA,DEVA_P_LIT0005,12/5/2004,Overall,Moderate disturbance
630,DEVA,DEVA_P_LOG0713,4/5/2005,Overall,Moderate disturbance
632,DEVA,DEVA_P_LON0495,5/22/2005,Overall,Moderate disturbance
643,DEVA,DEVA_P_SNA0449,3/9/2005,Overall,Moderate disturbance
645,DEVA,DEVA_P_LOW0812,11/18/2005,Overall,Moderate disturbance
649,DEVA,DEVA_P_LOW0430,2/9/2005,Overall,Moderate disturbance
659,DEVA,DEVA_P_MAC0148,3/10/2005,Overall,Moderate disturbance
663,DEVA,DEVA_P_MAI0617,2/3/2005,Overall,Moderate disturbance
675,DEVA,DEVA_P_MEN0186,3/31/2005,Overall,Moderate disturbance
677,DEVA,DEVA_P_MES0216,12/11/2004,Overall,Moderate disturbance
679,DEVA,DEVA_P_MES0217,12/11/2004,Overall,Moderate disturbance
685,DEVA,DEVA_P_SNA0452,3/9/2005,Overall,Moderate disturbance
688,DEVA,DEVA_P_MIL0174,3/29/2005,Overall,Moderate disturbance
689,DEVA,DEVA_P_MIL0181,3/30/2005,Overall,Moderate disturbance
701,DEVA,DEVA_P_MOS0146,3/10/2005,Overall,Moderate disturbance
702,DEVA,DEVA_P_MOT0405,1/13/2005,Overall,Moderate disturbance
711,DEVA,DEVA_P_NEL0650,11/15/2005,Overall,Moderate disturbance
712,DEVA,DEVA_P_NEL0651,11/15/2005,Overall,Moderate disturbance
719,DEVA,DEVA_P_NEV0905,,Overall,Moderate disturbance
720,DEVA,DEVA_P_NEW0778,11/9/2005,Overall,Moderate disturbance
732,DEVA,DEVA_P_OWL0057,12/15/2004,Overall,Moderate disturbance
740,DEVA,DEVA_P_PAN0732,1/25/2005,Overall,Moderate disturbance
742,DEVA,DEVA_P_PAN0786,11/11/2005,Overall,Moderate disturbance
745,DEVA,DEVA_P_PHA0451,5/9/2005,Overall,Moderate disturbance
749,DEVA,DEVA_P_PIS0145,3/10/2005,Overall,Moderate disturbance
753,DEVA,DEVA_P_POO0533,1/15/2005,Overall,Moderate disturbance
754,DEVA,DEVA_P_POO0788,11/11/2005,Overall,Moderate disturbance
765,DEVA,DEVA_P_QUA0767,11/11/2005,Overall,Moderate disturbance
769,DEVA,DEVA_P_RAB0482,4/5/2005,Overall,Moderate disturbance
781,DEVA,DEVA_P_ROA0454,3/9/2005,Overall,Moderate disturbance
801,DEVA,DEVA_P_SAL0194,11/3/2004,Overall,Moderate disturbance
803,DEVA,DEVA_P_SAN0257,11/16/2004,Overall,Moderate disturbance
804,DEVA,DEVA_P_SAN0293,11/16/2004,Overall,Moderate disturbance
